Age,Cabin,Embarked,Fare,Name,Parch,PassengerId,Pclass,Sex,SibSp,Survived,Ticket,Age_meanimp,Age_medianimp,Title,Surname,Age_scal,Fare_scaled,Family_size,IsAlone
0.0,,0,2.0,"Kalvik, Mr. Johannes Halvorsen",0,653,3,1,0,0.0,525,21.0,21.0,0,Kalvik,-0.6591458263607518,-0.4804128663419621,1,1
2.0,,2,8.0,"O'Leary, Miss. Hanora ""Norah""",0,654,3,0,0,1.0,526,28.0,28.0,1,O'Leary,-0.11652321631629182,-0.4920926762367567,1,1
6.0,,2,0.0,"Hegarty, Miss. Hanora ""Nora""",0,655,3,0,0,0.0,527,18.0,18.0,1,Hegarty,-0.8916983735226632,-0.5129581800249743,1,1
9.0,,0,1.0,"Hickman, Mr. Leonard Mark",0,656,2,1,2,0.0,70,24.0,24.0,0,Hickman,-0.4265932791988404,0.7776018439404888,3,0
2.0,,0,8.0,"Radeff, Mr. Alexander",0,657,3,1,0,0.0,528,28.0,28.0,0,Radeff,-0.11652321631629182,-0.4908050163476765,1,1
3.0,,2,7.0,"Bourke, Mrs. John (Catherine)",1,658,3,0,1,0.0,170,32.0,32.0,1,Bourke,0.19354684656625676,-0.3437836450482282,3,0
9.0,,0,9.0,"Eitemiller, Mr. George Floyd",0,659,2,1,0,0.0,529,23.0,23.0,0,Eitemiller,-0.5041107949194775,-0.3921192264701557,1,1
4.0,D48,1,10.0,"Newell, Mr. Arthur Webster",2,660,1,1,0,0.0,193,58.0,58.0,0,Newell,2.2090022553028223,1.5466209443633547,3,0
7.0,,0,10.0,"Frauenthal, Dr. Henry William",0,661,1,1,2,1.0,292,50.0,50.0,3,Frauenthal,1.5888621295377254,1.9405559329520634,3,0
1.0,,1,0.0,"Badt, Mr. Mohamed",0,662,3,1,0,0.0,530,40.0,40.0,0,Badt,0.8136869723313539,-0.5037744195548081,1,1
7.0,E58,0,4.0,"Colley, Mr. Edward Pomeroy",0,663,1,1,0,0.0,531,47.0,47.0,0,Colley,1.356309582375814,-0.14874957401075098,1,1
1.0,,0,11.0,"Coleff, Mr. Peju",0,664,3,1,0,0.0,532,36.0,36.0,0,Coleff,0.5036169094488053,-0.49853870937518496,1,1
0.0,,0,2.0,"Lindqvist, Mr. Eino William",0,665,3,1,1,1.0,533,20.0,20.0,0,Lindqvist,-0.736663342081389,-0.4902404567566684,2,0
3.0,,0,1.0,"Hickman, Mr. Lewis",0,666,2,1,2,0.0,70,32.0,32.0,0,Hickman,0.19354684656625676,0.7776018439404888,3,0
9.0,,0,9.0,"Butler, Mr. Reginald Fenton",0,667,2,1,0,0.0,534,25.0,25.0,0,Butler,-0.34907576347820324,-0.3921192264701557,1,1
2.0,,0,11.0,"Rommetvedt, Mr. Knud Paust",0,668,3,1,0,0.0,535,28.0,28.0,0,Rommetvedt,-0.11652321631629182,-0.4931405916419841,1,1
7.0,,0,2.0,"Cook, Mr. Jacob",0,669,3,1,0,0.0,536,43.0,43.0,0,Cook,1.0462395194932654,-0.48782367768557205,1,1
2.0,C126,0,3.0,"Taylor, Mrs. Elmer Zebley (Juliet Cummins Wright)",0,670,1,0,1,1.0,537,28.0,28.0,1,Taylor,-0.11652321631629182,0.36191584371191265,2,0
1.0,,0,3.0,"Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford)",1,671,2,0,1,1.0,538,40.0,40.0,1,Brown,0.8136869723313539,0.11057082031788987,3,0
3.0,B71,0,3.0,"Davidson, Mr. Thornton",0,672,1,1,1,0.0,539,31.0,31.0,0,Davidson,0.1160293308456196,0.36191584371191265,2,0
4.0,,0,5.0,"Mitchell, Mr. Henry Michael",0,673,2,1,0,0.0,540,70.0,70.0,0,Mitchell,3.139212443950468,-0.44045480789208313,1,1
3.0,,0,9.0,"Wilhelms, Mr. Charles",0,674,2,1,0,1.0,541,31.0,31.0,0,Wilhelms,0.1160293308456196,-0.3921192264701557,1,1
2.0,,0,0.0,"Watson, Mr. Ennis Hastings",0,675,2,1,0,0.0,542,28.0,28.0,0,Watson,-0.11652321631629182,-0.6434642498641785,1,1
6.0,,0,11.0,"Edvardsson, Mr. Gustaf Hjalmar",0,676,3,1,0,0.0,543,18.0,18.0,0,Edvardsson,-0.8916983735226632,-0.4931405916419841,1,1
9.0,,0,2.0,"Sawyer, Mr. Frederick Charles",0,677,3,1,0,0.0,544,24.5,24.5,0,Sawyer,-0.3878345213385218,-0.48782367768557205,1,1
6.0,,0,5.0,"Turja, Miss. Anna Sofia",0,678,3,0,0,1.0,545,18.0,18.0,1,Turja,-0.8916983735226632,-0.4531825331921051,1,1
7.0,,0,3.0,"Goodwin, Mrs. Frederick (Augusta Tyler)",6,679,3,0,1,0.0,58,43.0,43.0,1,Goodwin,1.0462395194932654,0.2633112576111806,8,0
1.0,B51 B53 B55,1,10.0,"Cardeza, Mr. Thomas Drake Martinez",1,680,1,1,0,1.0,231,36.0,36.0,0,Cardeza,0.5036169094488053,9.262027654708204,2,0
2.0,,2,2.0,"Peters, Miss. Katie",0,681,3,0,0,0.0,546,28.0,28.0,1,Peters,-0.11652321631629182,-0.4861319323358046,1,1
2.0,D49,1,1.0,"Hassab, Mr. Hammad",0,682,1,1,0,1.0,51,27.0,27.0,0,Hassab,-0.19404073203692898,0.8400359477515641,1,1
0.0,,0,5.0,"Olsvigen, Mr. Thor Anderson",0,683,3,1,0,0.0,547,20.0,20.0,0,Olsvigen,-0.736663342081389,-0.4651059544172661,1,1
5.0,,0,3.0,"Goodwin, Mr. Charles Edward",2,684,3,1,5,0.0,58,14.0,14.0,0,Goodwin,-1.201768436405212,0.2633112576111806,8,0
4.0,,0,3.0,"Brown, Mr. Thomas William Solomon",1,685,2,1,1,0.0,538,60.0,60.0,0,Brown,2.3640372867440966,0.11057082031788987,3,0
9.0,,1,3.0,"Laroche, Mr. Joseph Philippe Lemercier",2,686,2,1,1,0.0,42,25.0,25.0,0,Laroche,-0.34907576347820324,0.16043767295926398,4,0
5.0,,0,3.0,"Panula, Mr. Jaako Arnold",1,687,3,1,4,0.0,49,14.0,14.0,0,Panula,-1.201768436405212,0.12386310520891992,6,0
6.0,,0,5.0,"Dakic, Mr. Branko",0,688,3,1,0,0.0,548,19.0,19.0,0,Dakic,-0.8141808578020261,-0.44681963725372253,1,1
6.0,,0,8.0,"Fischer, Mr. Eberhard Thelander",0,689,3,1,0,0.0,549,18.0,18.0,0,Fischer,-0.8916983735226632,-0.49273843960455366,1,1
5.0,B5,0,10.0,"Madill, Miss. Georgette Alexandra",1,690,1,0,0,1.0,550,15.0,15.0,1,Madill,-1.1242509206845748,3.4425841256384593,2,0
3.0,B20,0,1.0,"Dick, Mr. Albert Adrian",0,691,1,1,1,1.0,551,31.0,31.0,0,Dick,0.1160293308456196,0.45858700655576756,2,0
5.0,,1,9.0,"Karun, Miss. Manca",1,692,3,0,0,1.0,552,4.0,4.0,1,Karun,-1.9769435936115833,-0.3840626517587488,2,0
2.0,,0,1.0,"Lam, Mr. Ali",0,693,3,1,0,1.0,72,28.0,28.0,0,Lam,-0.11652321631629182,0.4488386864945933,1,1
9.0,,1,0.0,"Saad, Mr. Khalil",0,694,3,1,0,0.0,553,25.0,25.0,0,Saad,-0.34907576347820324,-0.5037744195548081,1,1
4.0,,0,6.0,"Weir, Col. John",0,695,1,1,0,0.0,554,60.0,60.0,3,Weir,2.3640372867440966,-0.13014037516330884,1,1
4.0,,0,9.0,"Chapman, Mr. Charles Henry",0,696,2,1,0,0.0,555,52.0,52.0,0,Chapman,1.7438971609789997,-0.3824521101857702,1,1
7.0,,0,2.0,"Kelly, Mr. James",0,697,3,1,0,0.0,556,44.0,44.0,0,Kelly,1.1237570352139026,-0.48782367768557205,1,1
2.0,,2,11.0,"Mullens, Miss. Katherine ""Katie""",0,698,3,0,0,1.0,557,28.0,28.0,1,Mullens,-0.11652321631629182,-0.4939468291401018,1,1
7.0,C68,1,10.0,"Thayer, Mr. John Borland",1,699,1,1,1,0.0,272,49.0,49.0,0,Thayer,1.5113446138170883,1.5003792603286252,3,0
7.0,F G63,0,11.0,"Humblen, Mr. Adolf Mathias Nicolai Olsen",0,700,3,1,0,0.0,558,42.0,42.0,0,Humblen,0.9687220037726282,-0.4955573707130805,1,1
6.0,C62 C64,1,10.0,"Astor, Mrs. John Jacob (Madeleine Talmadge Force)",0,701,1,0,1,1.0,327,18.0,18.0,1,Astor,-0.8916983735226632,3.7555570153454396,2,0
3.0,E24,0,6.0,"Silverthorne, Mr. Spencer Victor",0,702,1,1,0,1.0,559,35.0,35.0,0,Silverthorne,0.4260993937281682,-0.13521561121261122,1,1
6.0,,1,9.0,"Barbara, Miss. Saiide",1,703,3,0,0,0.0,313,18.0,18.0,1,Barbara,-0.8916983735226632,-0.3640033854686489,2,0
9.0,,2,11.0,"Gallagher, Mr. Martin",0,704,3,1,0,0.0,560,25.0,25.0,0,Gallagher,-0.34907576347820324,-0.49378442158652414,1,1
2.0,,0,8.0,"Hansen, Mr. Henrik Juul",0,705,3,1,1,0.0,561,26.0,26.0,0,Hansen,-0.2715582477575661,-0.4916093204225374,2,0
1.0,,0,4.0,"Morley, Mr. Henry Samuel (""Mr Henry Marshall"")",0,706,2,1,0,0.0,364,39.0,39.0,0,Morley,0.7361694566107168,-0.14077420307613292,1,1
7.0,,0,9.0,"Kelly, Mrs. Florence ""Fannie""",0,707,2,0,0,1.0,562,45.0,45.0,1,Kelly,1.2012745509345397,-0.3824521101857702,1,1
7.0,E24,0,6.0,"Calderhead, Mr. Edward Pennington",0,708,1,1,0,1.0,563,42.0,42.0,0,Calderhead,0.9687220037726282,-0.13521561121261122,1,1
0.0,,0,10.0,"Cleaver, Miss. Alice",0,709,1,0,0,1.0,266,22.0,22.0,1,Cleaver,-0.5816283106401147,2.286638695933064,1,1
2.0,,1,7.0,"Moubarek, Master. Halim Gonios (""William George"")",1,710,3,1,1,1.0,64,28.0,28.0,2,Moubarek,-0.11652321631629182,-0.34869840696720983,3,0
9.0,C90,1,3.0,"Mayne, Mlle. Berthe Antonine (""Mrs de Villiers"")",0,711,1,0,0,1.0,564,24.0,24.0,1,Mayne,-0.4265932791988404,0.313661466066774,1,1
2.0,C124,0,6.0,"Klaber, Mr. Herman",0,712,1,1,0,0.0,565,28.0,28.0,0,Klaber,-0.11652321631629182,-0.13014037516330884,1,1
7.0,C126,0,3.0,"Taylor, Mr. Elmer Zebley",0,713,1,1,1,1.0,537,48.0,48.0,0,Taylor,1.4338270980964511,0.36191584371191265,2,0
8.0,,0,5.0,"Larsson, Mr. August Viktor",0,714,3,1,0,0.0,566,29.0,29.0,0,Larsson,-0.03900570059565468,-0.4601119221447526,1,1
4.0,,0,9.0,"Greenberg, Mr. Samuel",0,715,2,1,0,0.0,567,52.0,52.0,0,Greenberg,1.7438971609789997,-0.3921192264701557,1,1
6.0,F G73,0,11.0,"Soholt, Mr. Peter Andreas Lauritz Andersen",0,716,3,1,0,0.0,568,19.0,19.0,0,Soholt,-0.8141808578020261,-0.4955573707130805,1,1
1.0,C45,1,10.0,"Endres, Miss. Caroline Louise",0,717,1,0,0,1.0,327,38.0,38.0,1,Endres,0.6586519408900796,3.7555570153454396,1,1
2.0,E101,0,5.0,"Troutt, Miss. Edwina Celia ""Winnie""",0,718,2,0,0,1.0,569,27.0,27.0,1,Troutt,-0.19404073203692898,-0.44045480789208313,1,1
2.0,,2,7.0,"McEvoy, Mr. Michael",0,719,3,1,0,0.0,570,28.0,28.0,0,McEvoy,-0.11652321631629182,-0.3437836450482282,1,1
3.0,,0,11.0,"Johnson, Mr. Malkolm Joackim",0,720,3,1,0,0.0,571,33.0,33.0,0,Johnson,0.2710643622868939,-0.4931405916419841,1,1
5.0,,0,3.0,"Harper, Miss. Annie Jessie ""Nina""",1,721,2,0,0,1.0,491,6.0,6.0,1,Harper,-1.821908562170309,-0.005434575094736029,2,0
6.0,,0,0.0,"Jensen, Mr. Svend Lauritz",0,722,3,1,1,0.0,572,17.0,17.0,0,Jensen,-0.9692158892433004,-0.5070767064775542,2,0
3.0,,0,9.0,"Gillespie, Mr. William Henry",0,723,2,1,0,0.0,573,34.0,34.0,0,Gillespie,0.34858187800753104,-0.3921192264701557,1,1
7.0,,0,9.0,"Hodges, Mr. Henry Price",0,724,2,1,0,0.0,574,50.0,50.0,0,Hodges,1.5888621295377254,-0.3921192264701557,1,1
2.0,E8,0,3.0,"Chambers, Mr. Norman Campbell",0,725,1,1,1,1.0,575,27.0,27.0,0,Chambers,-0.19404073203692898,0.38318349953756076,2,0
0.0,,0,2.0,"Oreskovic, Mr. Luka",0,726,3,1,0,0.0,576,20.0,20.0,0,Oreskovic,-0.736663342081389,-0.4759814602371998,1,1
8.0,,0,4.0,"Renouf, Mrs. Peter Henry (Lillian Jefferys)",0,727,2,0,3,1.0,402,30.0,30.0,1,Renouf,0.03851181512498246,-0.23744536591998783,4,0
2.0,,2,11.0,"Mannion, Miss. Margareth",0,728,3,0,0,1.0,577,28.0,28.0,1,Mannion,-0.11652321631629182,-0.49386562536331297,1,1
9.0,,0,4.0,"Bryhl, Mr. Kurt Arnold Gottfrid",0,729,2,1,1,0.0,578,25.0,25.0,0,Bryhl,-0.34907576347820324,-0.14077420307613292,2,0
9.0,,0,2.0,"Ilmakangas, Miss. Pieta Sofia",0,730,3,0,1,0.0,579,25.0,25.0,1,Ilmakangas,-0.34907576347820324,-0.4902404567566684,2,0
8.0,B5,0,10.0,"Allen, Miss. Elisabeth Walton",0,731,1,0,0,1.0,550,29.0,29.0,1,Allen,-0.03900570059565468,3.4425841256384593,1,1
5.0,,1,7.0,"Hassan, Mr. Houssein G N",0,732,3,1,0,0.0,185,11.0,11.0,0,Hassan,-1.4343209835671233,-0.2802223554783936,1,1
2.0,,0,0.0,"Knight, Mr. Robert J",0,733,2,1,0,0.0,580,28.0,28.0,0,Knight,-0.11652321631629182,-0.6434642498641785,1,1
9.0,,0,9.0,"Berriman, Mr. William John",0,734,2,1,0,0.0,581,23.0,23.0,0,Berriman,-0.5041107949194775,-0.3921192264701557,1,1
9.0,,0,9.0,"Troupiansky, Mr. Moses Aaron",0,735,2,1,0,0.0,582,23.0,23.0,0,Troupiansky,-0.5041107949194775,-0.3921192264701557,1,1
8.0,,0,7.0,"Williams, Mr. Leslie",0,736,3,1,0,0.0,508,28.5,28.5,0,Williams,-0.07776445845597325,-0.3321831055069656,1,1
7.0,,0,3.0,"Ford, Mrs. Edward (Margaret Ann Watson)",3,737,3,0,1,0.0,84,48.0,48.0,1,Ford,1.4338270980964511,0.02114999468732407,5,0
3.0,B101,1,10.0,"Lesurer, Mr. Gustave J",0,738,1,1,0,1.0,231,35.0,35.0,0,Lesurer,0.4260993937281682,9.262027654708204,1,1
2.0,,0,8.0,"Ivanoff, Mr. Kanio",0,739,3,1,0,0.0,583,28.0,28.0,0,Ivanoff,-0.11652321631629182,-0.4908050163476765,1,1
2.0,,0,8.0,"Nankoff, Mr. Minko",0,740,3,1,0,0.0,584,28.0,28.0,0,Nankoff,-0.11652321631629182,-0.4908050163476765,1,1
2.0,D45,0,6.0,"Hawksford, Mr. Walter James",0,741,1,1,0,1.0,585,28.0,28.0,0,Hawksford,-0.11652321631629182,-0.06343727280104898,1,1
1.0,C46,0,1.0,"Cavendish, Mr. Tyrell William",0,742,1,1,1,0.0,259,36.0,36.0,0,Cavendish,0.5036169094488053,0.8810399881834134,2,0
0.0,B57 B59 B63 B66,1,10.0,"Ryerson, Miss. Susan Parker ""Suzette""",2,743,1,0,2,1.0,277,21.0,21.0,1,Ryerson,-0.6591458263607518,4.429355020367108,5,0
9.0,,0,7.0,"McNamee, Mr. Neal",0,744,3,1,1,0.0,586,24.0,24.0,0,McNamee,-0.4265932791988404,-0.3321831055069656,2,0
3.0,,0,2.0,"Stranden, Mr. Juho",0,745,3,1,0,1.0,587,31.0,31.0,0,Stranden,0.1160293308456196,-0.4902404567566684,1,1
4.0,B22,0,1.0,"Crosby, Capt. Edward Gifford",1,746,1,1,1,0.0,451,70.0,70.0,3,Crosby,3.139212443950468,0.7292662625185613,3,0
6.0,,0,7.0,"Abbott, Mr. Rossmore Edward",1,747,3,1,1,0.0,248,16.0,16.0,0,Abbott,-1.0467334049639376,-0.25194604034656604,3,0
8.0,,0,9.0,"Sinkkonen, Miss. Anna",0,748,2,0,0,1.0,588,30.0,30.0,1,Sinkkonen,0.03851181512498246,-0.3921192264701557,1,1
6.0,D30,0,3.0,"Marvin, Mr. Daniel Warner",0,749,1,1,1,0.0,589,19.0,19.0,0,Marvin,-0.8141808578020261,0.38318349953756076,2,0
3.0,,2,11.0,"Connaghton, Mr. Michael",0,750,3,1,0,0.0,590,31.0,31.0,0,Connaghton,0.1160293308456196,-0.49362394745620336,1,1
5.0,,0,4.0,"Wells, Miss. Joan",1,751,2,0,1,1.0,591,4.0,4.0,1,Wells,-1.9769435936115833,-0.19877690078244586,3,0
5.0,E121,0,9.0,"Moor, Master. Meier",1,752,3,1,0,1.0,592,6.0,6.0,2,Moor,-1.821908562170309,-0.40226969856876044,2,0
3.0,,0,5.0,"Vande Velde, Mr. Johannes Joseph",0,753,3,1,0,0.0,593,33.0,33.0,0,Vande Velde,0.2710643622868939,-0.4597890404608541,1,1
9.0,,0,8.0,"Jonkoff, Mr. Lalio",0,754,3,1,0,0.0,594,23.0,23.0,0,Jonkoff,-0.5041107949194775,-0.4908050163476765,1,1
7.0,,0,1.0,"Herman, Mrs. Samuel (Jane Laver)",2,755,2,0,1,1.0,503,48.0,48.0,1,Herman,1.4338270980964511,0.6132608671059354,4,0
5.0,,0,7.0,"Hamalainen, Master. Viljo",1,756,2,1,1,1.0,221,0.67,0.67,2,Hamalainen,-2.235076920961305,-0.3631178776169992,3,0
2.0,,0,8.0,"Carlsson, Mr. August Sigfrid",0,757,3,1,0,0.0,595,28.0,28.0,0,Carlsson,-0.11652321631629182,-0.49273843960455366,1,1
6.0,,0,5.0,"Bailey, Mr. Percy Andrew",0,758,2,1,0,0.0,596,18.0,18.0,0,Bailey,-0.8916983735226632,-0.42112057532331215,1,1
3.0,,0,2.0,"Theobald, Mr. Thomas Leonard",0,759,3,1,0,0.0,597,34.0,34.0,0,Theobald,0.34858187800753104,-0.48782367768557205,1,1
3.0,B77,0,10.0,"Rothes, the Countess. of (Lucy Noel Martha Dyer-Edwards)",0,760,1,0,0,1.0,230,33.0,33.0,1,Rothes,0.2710643622868939,1.0289468673345115,1,1
2.0,,0,7.0,"Garfirth, Mr. John",0,761,3,1,0,0.0,476,28.0,28.0,0,Garfirth,-0.11652321631629182,-0.3631178776169992,1,1
1.0,,0,0.0,"Nirva, Mr. Iisakki Antino Aijo",0,762,3,1,0,0.0,598,41.0,41.0,0,Nirva,0.891204488051991,-0.5057078428116852,1,1
0.0,,1,0.0,"Barah, Mr. Hanna Assi",0,763,3,1,0,1.0,599,20.0,20.0,0,Barah,-0.736663342081389,-0.5036932157780193,1,1
1.0,B96 B98,0,10.0,"Carter, Mrs. William Ernest (Lucile Polk)",2,764,1,0,1,1.0,334,36.0,36.0,1,Carter,0.5036169094488053,1.6766436583883395,4,0
6.0,,0,11.0,"Eklund, Mr. Hans Linus",0,765,3,1,0,0.0,600,16.0,16.0,0,Eklund,-1.0467334049639376,-0.4931405916419841,1,1
4.0,D11,0,1.0,"Hogeboom, Mrs. John C (Anna Andrews)",0,766,1,0,1,1.0,245,51.0,51.0,1,Hogeboom,1.6663796452583626,0.8637996530018404,2,0
2.0,,1,3.0,"Brewe, Dr. Arthur Jackson",0,767,1,1,0,0.0,601,28.0,28.0,3,Brewe,-0.11652321631629182,0.12217135985915248,1,1
8.0,,2,11.0,"Mangan, Miss. Mary",0,768,3,0,0,0.0,602,30.5,30.5,1,Mangan,0.07727057298530103,-0.49362394745620336,1,1
2.0,,2,4.0,"Moran, Mr. Daniel J",0,769,3,1,1,0.0,106,28.0,28.0,0,Moran,-0.11652321631629182,-0.17654253332835926,2,0
3.0,,0,2.0,"Gronnestad, Mr. Daniel Danielsen",0,770,3,1,0,0.0,603,32.0,32.0,0,Gronnestad,0.19354684656625676,-0.4817817300078311,1,1
9.0,,0,5.0,"Lievens, Mr. Rene Aime",0,771,3,1,0,0.0,604,24.0,24.0,0,Lievens,-0.4265932791988404,-0.4597890404608541,1,1
7.0,,0,8.0,"Jensen, Mr. Niels Peder",0,772,3,1,0,0.0,605,48.0,48.0,0,Jensen,1.4338270980964511,-0.4916093204225374,1,1
4.0,E77,0,5.0,"Mack, Mrs. (Mary)",0,773,2,0,0,0.0,606,57.0,57.0,1,Mack,2.131484739582185,-0.44045480789208313,1,1
2.0,,1,0.0,"Elias, Mr. Dibo",0,774,3,1,0,0.0,607,28.0,28.0,0,Elias,-0.11652321631629182,-0.5037744195548081,1,1
4.0,,0,4.0,"Hocking, Mrs. Elizabeth (Eliza Needs)",3,775,2,0,1,1.0,608,54.0,54.0,1,Hocking,1.898932192420274,-0.19877690078244586,5,0
6.0,,0,11.0,"Myhrman, Mr. Pehr Fabian Oliver Malkolm",0,776,3,1,0,0.0,609,18.0,18.0,0,Myhrman,-0.8916983735226632,-0.49362394745620336,1,1
2.0,F38,2,11.0,"Tobin, Mr. Roger",0,777,3,1,0,0.0,610,28.0,28.0,0,Tobin,-0.11652321631629182,-0.49362394745620336,1,1
5.0,,0,9.0,"Emanuel, Miss. Virginia Ethel",0,778,3,0,0,1.0,77,5.0,5.0,1,Emanuel,-1.8994260778909462,-0.40226969856876044,1,1
2.0,,2,11.0,"Kilgannon, Mr. Thomas J",0,779,3,1,0,0.0,611,28.0,28.0,0,Kilgannon,-0.11652321631629182,-0.49386562536331297,1,1
7.0,B3,0,10.0,"Robert, Mrs. Edward Scott (Elisabeth Walton McMillan)",1,780,1,0,0,1.0,550,43.0,43.0,1,Robert,1.0462395194932654,3.4425841256384593,2,0
5.0,,1,0.0,"Ayoub, Miss. Banoura",0,781,3,0,0,1.0,612,13.0,13.0,1,Ayoub,-1.279285952125849,-0.5036932157780193,1,1
6.0,B20,0,1.0,"Dick, Mrs. Albert Adrian (Vera Gillespie)",0,782,1,0,1,1.0,551,17.0,17.0,1,Dick,-0.9692158892433004,0.45858700655576756,2,0
8.0,D6,0,6.0,"Long, Mr. Milton Clyde",0,783,1,1,0,0.0,613,29.0,29.0,0,Long,-0.03900570059565468,-0.06343727280104898,1,1
2.0,,0,4.0,"Johnston, Mr. Andrew G",2,784,3,1,1,0.0,614,28.0,28.0,0,Johnston,-0.11652321631629182,-0.19007649612649893,4,0
9.0,,0,0.0,"Ali, Mr. William",0,785,3,1,0,0.0,615,25.0,25.0,0,Ali,-0.34907576347820324,-0.507157910254343,1,1
9.0,,0,0.0,"Harmer, Mr. Abraham (David Lishin)",0,786,3,1,0,0.0,616,25.0,25.0,0,Harmer,-0.34907576347820324,-0.5032910637405889,1,1
6.0,,0,11.0,"Sjoblom, Miss. Anna Sofia",0,787,3,0,0,1.0,617,18.0,18.0,1,Sjoblom,-0.8916983735226632,-0.49853870937518496,1,1
5.0,,2,6.0,"Rice, Master. George Hugh",1,788,3,1,4,0.0,16,8.0,8.0,2,Rice,-1.6668735307290348,-0.08035472629872359,6,0
5.0,,0,7.0,"Dean, Master. Bertram Vere",2,789,3,1,1,1.0,90,1.0,1.0,2,Dean,-2.2094961407734948,-0.2456624147617155,4,0
7.0,B82 B84,1,1.0,"Guggenheim, Mr. Benjamin",0,790,1,1,0,0.0,129,46.0,46.0,0,Guggenheim,1.2787920666551769,0.8878069695824834,1,1
2.0,,2,11.0,"Keane, Mr. Andrew ""Andy""",0,791,3,1,0,0.0,618,28.0,28.0,0,Keane,-0.11652321631629182,-0.49362394745620336,1,1
6.0,,0,4.0,"Gaskell, Mr. Alfred",0,792,2,1,0,0.0,20,16.0,16.0,0,Gaskell,-1.0467334049639376,-0.14077420307613292,1,1
2.0,,0,1.0,"Sage, Miss. Stella Anna",2,793,3,0,8,0.0,148,28.0,28.0,1,Sage,-0.11652321631629182,0.7012316252938433,11,0
2.0,,1,6.0,"Hoyt, Mr. William Fisher",0,794,1,1,0,0.0,619,28.0,28.0,0,Hoyt,-0.11652321631629182,-0.049984513779698155,1,1
9.0,,0,8.0,"Dantcheff, Mr. Ristiu",0,795,3,1,0,0.0,620,25.0,25.0,0,Dantcheff,-0.34907576347820324,-0.4908050163476765,1,1
1.0,,0,9.0,"Otter, Mr. Richard",0,796,2,1,0,0.0,621,39.0,39.0,0,Otter,0.7361694566107168,-0.3921192264701557,1,1
7.0,D17,0,4.0,"Leader, Dr. Alice (Farnham)",0,797,1,0,0,1.0,622,49.0,49.0,3,Leader,1.5113446138170883,-0.14214306674200186,1,1
3.0,,0,5.0,"Osman, Mrs. Mara",0,798,3,0,0,1.0,623,31.0,31.0,1,Osman,0.1160293308456196,-0.4755793081997694,1,1
8.0,,1,0.0,"Ibrahim Shawah, Mr. Yousseff",0,799,3,1,0,0.0,624,30.0,30.0,0,Ibrahim Shawah,0.03851181512498246,-0.5036932157780193,1,1
8.0,,0,4.0,"Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)",1,800,3,0,1,0.0,357,30.0,30.0,1,Van Impe,0.03851181512498246,-0.17654253332835926,3,0
3.0,,0,9.0,"Ponesell, Mr. Martin",0,801,2,1,0,0.0,567,34.0,34.0,0,Ponesell,0.34858187800753104,-0.3921192264701557,1,1
3.0,,0,6.0,"Collyer, Mrs. Harvey (Charlotte Annie Tate)",1,802,2,0,1,1.0,212,31.0,31.0,1,Collyer,0.1160293308456196,-0.13594064493394017,3,0
5.0,B96 B98,0,10.0,"Carter, Master. William Thornton II",2,803,1,1,1,1.0,334,11.0,11.0,2,Carter,-1.4343209835671233,1.6766436583883395,4,0
5.0,,1,2.0,"Thomas, Master. Assad Alexander",1,804,3,1,0,1.0,625,0.42,0.42,2,Thomas,-2.2544562998914643,-0.4788003913457266,2,0
2.0,,0,0.0,"Hedman, Mr. Oskar Arvid",0,805,3,1,0,1.0,626,27.0,27.0,0,Hedman,-0.19404073203692898,-0.5086079776970008,1,1
3.0,,0,11.0,"Johansson, Mr. Karl Johan",0,806,3,1,0,0.0,627,31.0,31.0,0,Johansson,0.1160293308456196,-0.4931405916419841,1,1
1.0,A36,0,0.0,"Andrews, Mr. Thomas Jr",0,807,1,1,0,0.0,628,39.0,39.0,0,Andrews,0.7361694566107168,-0.6434642498641785,1,1
6.0,,0,11.0,"Pettersson, Miss. Ellen Natalia",0,808,3,0,0,0.0,629,18.0,18.0,1,Pettersson,-0.8916983735226632,-0.4931405916419841,1,1
1.0,,0,9.0,"Meyer, Mr. August",0,809,2,1,0,0.0,630,39.0,39.0,0,Meyer,0.7361694566107168,-0.3921192264701557,1,1
3.0,E8,0,3.0,"Chambers, Mrs. Norman Campbell (Bertha Griggs)",0,810,1,0,1,1.0,575,33.0,33.0,1,Chambers,0.2710643622868939,0.38318349953756076,2,0
2.0,,0,8.0,"Alexander, Mr. William",0,811,3,1,0,0.0,631,26.0,26.0,0,Alexander,-0.2715582477575661,-0.49096549047799737,1,1
1.0,,0,4.0,"Lester, Mr. James",0,812,3,1,0,0.0,467,39.0,39.0,0,Lester,0.7361694566107168,-0.17654253332835926,1,1
3.0,,0,5.0,"Slemen, Mr. Richard James",0,813,2,1,0,0.0,632,35.0,35.0,0,Slemen,0.4260993937281682,-0.44045480789208313,1,1
5.0,,0,6.0,"Andersson, Miss. Ebba Iris Alfrida",2,814,3,0,4,0.0,13,6.0,6.0,1,Andersson,-1.821908562170309,-0.038786126275866,7,0
8.0,,0,2.0,"Tomlin, Mr. Ernest Portage",0,815,3,1,0,0.0,633,30.5,30.5,0,Tomlin,0.07727057298530103,-0.48782367768557205,1,1
